summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
201615200,1054113,2012-07-10 02:15:00,,Ten Woodland Firefighters Are Injured in Traffic Accident,"FIRE,FIREFIGHTER,TRAFFIC ACCIDENT,FRACTURE,RIB,FATIGUE",,,,,,0851,,,,2016-02-08 01:00:05.963944
201615200,1054113,2012-07-10 02:15:00,,Ten Woodland Firefighters Are Injured in Traffic Accident,"FIRE,FIREFIGHTER,TRAFFIC ACCIDENT,FRACTURE,RIB,FATIGUE",,,,,,0851,,,,2016-02-08 01:00:05.963944
201615200,1054113,2012-07-10 02:15:00,,Ten Woodland Firefighters Are Injured in Traffic Accident,"FIRE,FIREFIGHTER,TRAFFIC ACCIDENT,FRACTURE,RIB,FATIGUE",,,,,,0851,,,,2016-02-08 01:00:05.963944
201615200,1054113,2012-07-10 02:15:00,,Ten Woodland Firefighters Are Injured in Traffic Accident,"FIRE,FIREFIGHTER,TRAFFIC ACCIDENT,FRACTURE,RIB,FATIGUE",,,,,,0851,,,,2016-02-08 01:00:05.963944
201615200,1054113,2012-07-10 02:15:00,,Ten Woodland Firefighters Are Injured in Traffic Accident,"FIRE,FIREFIGHTER,TRAFFIC ACCIDENT,FRACTURE,RIB,FATIGUE",,,,,,0851,,,,2016-02-08 01:00:05.963944
201615200,1054113,2012-07-10 02:15:00,,Ten Woodland Firefighters Are Injured in Traffic Accident,"FIRE,FIREFIGHTER,TRAFFIC ACCIDENT,FRACTURE,RIB,FATIGUE",,,,,,0851,,,,2016-02-08 01:00:05.963944
201615200,1054113,2012-07-10 02:15:00,,Ten Woodland Firefighters Are Injured in Traffic Accident,"FIRE,FIREFIGHTER,TRAFFIC ACCIDENT,FRACTURE,RIB,FATIGUE",,,,,,0851,,,,2016-02-08 01:00:05.963944
200571768,0316700,2012-01-03 10:30:00,,Employee Dies after Fall from Ladder,"LADDER,STEPLADDER,UNSTABLE POSITION,FALL,SLIP,FRACTURE,SLOPE,NECK,SPINE,VERTEBRA",,,,,,7382,X,,,2016-02-08 01:00:05.963944
202686226,0352410,2013-01-03 14:00:00,,Plumber Hammering Pipe Through Wall Sprains His Back,"CONSTRUCTION,PLUMBING,HAND TOOL,PIPE,WALL,BACK,SPRAIN",,,,,,1711,,,,2016-02-08 01:00:05.963944
201496197,0950625,2011-09-15 15:00:00,,Employee Falls from Ladder and Is Injured,"LADDER,LOST BALANCE,FALL,BACK,NECK",,,,,,0761,,,,2016-02-08 01:00:05.963944
202634606,0950612,2011-06-28 09:43:00,,Employee's Leg Is Lacerated Struck by Object,"FLYING OBJECT,HIGH PRESSURE,LACERATION,LEG,STRUCK BY,AIR PRESSURE,LOCKOUT",,,,,,3674,,,,2016-02-08 01:00:05.963944
202493771,0950621,2012-08-21 12:00:00,,Line Worker Falls from Utility Pole Following Gaff Cutout,"ELECTRICAL,POWER LINE WORKER,ELECTRICAL WORK,ELEC UTILITY WORK,UTILITY POLE,CUTOUT--GAFF,FALL,FRACTURE,BACK,E GI V",O,,10,C,C,1731,,,,2016-02-08 01:00:05.963944
202634556,0950612,2011-06-01 09:22:00,,Worker Clearing Weeds Is Struck and Killed by Vehicle,"TRAFFIC ACCIDENT,STRUCK BY,MOTOR VEHICLE",,,,,,8051,X,,,2016-02-08 01:00:05.963944
200375640,0454510,2011-08-24 10:00:00,,"Employee Is Run over by Golf Cart, Later Dies","RUN OVER,GOLF CART,CONTUSION,STRUCK BY,HEAD,UNCONSCIOUSNESS",,,,,,7992,X,,,2016-02-08 01:00:05.963944
202553913,0950631,2011-09-09 16:27:00,,Worker Is Injured in Fall from Ladder,"FALL,LADDER",,,,,,0182,,,,2016-02-08 01:00:05.963944
202543203,0950641,2011-08-20 06:58:00,,Employee Is Injured in Fall from High Wall,"LANYARD,FALL,CONCRETE FORM WORK,CARPENTER,FALL PROTECTION,INEXPERIENCE,UNTRAINED",I,,15,F,A,1771,,,,2016-02-08 01:00:05.963944
201044708,0953220,2012-04-13 13:20:00,,Employee Crushed by Automotive Lift,"CRUSHED,AUTOMOBILE,HEALTH CARE FACILITY,FACE,CHEST,STRUCK BY",,,,,,7948,,,,2016-02-08 01:00:05.963944
202553368,0950631,2011-01-20 14:15:00,,Employee Suffers Finger Laceration,"FINGER,LACERATION",,,,,,8011,,,,2016-02-08 01:00:05.963944
202522363,0950624,2012-03-20 05:35:00,,Tie Down Binder Slips Strikes Worker and Fractures Jaw,"TRAILER,LOAD BINDER,TIE-OFF,FRACTURE,SKULL,FACE,STRUCK BY",H,1,,A,A,1771,,,,2016-02-08 01:00:05.963944
200999696,0551800,2011-10-25 11:30:00,,Employee Is Fatally Struck by Fork Lift,"STRUCK BY,INDUSTRIAL TRUCK,REFLECTIVE VEST,TIRE",D,,,A,C,1791,X,,,2016-02-08 01:00:05.963944
201129269,0950613,2012-07-31 08:00:00,,Forklift Hits Worker and Fractures Foot,"LEG,STRUCK BY,FRACTURE,FOOT,INDUSTRIAL TRUCK",,,,,,8713,,,,2016-02-08 01:00:05.963944
200075059,0453720,2012-05-29 10:30:00,,Concrete Truck Driver Struck and Killed in Work-Zone,"TRAFFIC ACCIDENT,TRAFFIC CONTROL,CONCRETE TRUCK,STRUCK BY",,,,,,3273,X,,,2016-02-08 01:00:05.963944
202543344,0950641,2011-08-24 06:30:00,,Employee Receives Head Injuries in Fall,"SLIP,FALL,HEAD,LACERATION,CLEANING,WORK SURFACE",,,,,,7812,,,,2016-02-08 01:00:05.963944
101695369,0950662,2012-03-27 09:15:00,,Employee Fractures Knee in Fall in Employee Restroom,"FALL,LOST BALANCE,FRACTURE,LEG,LONGSHORING,SIGNALMAN,DOCK",,,,,,4491,,,,2016-02-08 01:00:05.963944
200785376,0626300,2011-08-03 06:35:00,,Employee Is Found Dead in Car,AUTOMOBILE,I,,15,E,A,1611,X,,,2016-02-08 01:00:05.963944
202478541,0950644,2012-07-18 07:50:00,,Worker Trimming Palm Tree Falls and Sustains Fractures,"TREE TRIMMING,TREE,ROPE,FALL,STRUCK AGAINST,CONCRETE,FRACTURE,PELVIS,LEG",,,,,,0783,,,,2016-02-08 01:00:05.963944
202045340,0155010,2011-07-19 14:45:00,,Employee Is Killed When Struck by Generator Fan Blades,"STRUCK BY,UNGUARDED,FAN BLADE,ELECTRIC GENERATOR,BLADE,AMUSE PARK/CARNIVAL,TRAILER,LACERATION,ABDOMEN",,,,,,7999,X,,,2016-02-08 01:00:05.963944
201186152,0950611,2011-09-25 15:30:00,,Housekeeping Worker Sustains Fracture in Fall Down Stairs,"CLEANING,STAIR,LOST BALANCE,FALL,FRACTURE,ARM,CONTUSION,HEAD,HANDRAIL,WORK RULES",,,,,,7011,,,,2016-02-08 01:00:05.963944
201024130,0950615,2012-05-10 14:30:00,,Tree Trimmer Sustains Fractures in Fall after Branch Breaks,"TREE TRIMMING,TREE LIMB,AGRICULTURE,FALL,FRACTURE,PELVIS,ELBOW,UNTRAINED",,,,,,0783,,,,2016-02-08 01:00:05.963944
201023744,0950615,2011-08-31 13:30:00,,Employee Injured in Falls from Truck,"FALL,TRUCK,FRACTURE,RIB",I,,,B,C,1611,,,,2016-02-08 01:00:05.963944
200632362,0316400,2011-02-03 10:00:00,,Equipment Operator Is Crushed Between Bulldozer and Truck,"COAL,EQUIPMENT OPERATOR,BULLDOZER,TOWED EQUIPMENT,TRUCK,SLOPE,CAUGHT BETWEEN,CRUSHED,INADEQUATE MAINT,BRAKE",,,,,,1241,X,,,2016-02-08 01:00:05.963944
202555389,0950631,2012-08-17 13:30:00,,Employee Is Injured in Fall from a Tree,"TREE,TREE LIMB,LADDER,CUTOUT--GAFF,HAND,SHEAR,TREE TRIMMING,FALL,FRACTURE",,,,,,8211,,,,2016-02-08 01:00:05.963944
202521746,0950624,2011-05-24 14:00:00,,Employee Lacerates Finger on Belt Sander,"GRINDER,GRINDING MACHINE,STRUCK AGAINST,ABRASIVE BELT,LACERATION,FINGER",,,,,,3444,,,,2016-02-08 01:00:05.963944
201694775,0950662,2013-02-24 13:00:00,,Employee Fractures Pelvis When Struck by Truck,"DOCK,DRIVER,TRUCK,STRUCK BY,FRACTURE,PELVIS",,,,,,4491,,,,2016-02-08 01:00:05.963944
201496411,0950625,2012-03-09 10:00:00,,Employee Injures Knee While Installing Irrigation Pipe,"IRRIGATION EQUIPMENT,IRRIGATION PIPE,INSTALLING,PIPE,PIPELINE,KNEE,INFECTION",,,,,,7363,,,,2016-02-08 01:00:05.963944
201345717,0729700,2011-06-10 07:15:00,,Employee Is Struck and Killed by Motor Vehicle,"ROAD PAVING,MOTOR VEHICLE,STRUCK BY,TRAFFIC ACCIDENT,TRAFFIC CONTROL",,,,,,0782,X,,,2016-02-08 01:00:05.963944
202561338,0950411,2011-11-01 12:30:00,,Employee Falls from Ladder and Dies,"LADDER,FALL,CHEST,HEAD",,,,,,4899,X,,,2016-02-08 01:00:05.963944
201186277,0950611,2012-03-17 14:30:00,,Workplace Violence Results in Amputation of Injury,"WORKPLACE VIOLENCE,ANKLE,AMPUTATED,INFECTION,RAIL,RAILROAD,RAILROAD CAR",,,,,,4111,,,,2016-02-08 01:00:05.963944
201044716,0953220,2012-05-14 13:55:00,,Employee's Backand Ribs Are Injured in Aerial Lift,"AERIAL LIFT,INDUSTRIAL TRUCK,GUARDRAIL,PINNED,CAUGHT BETWEEN,LACERATION,BACK,RIB,ARM",C,4,9,E,C,1751,,,,2016-02-08 01:00:05.963944
202543583,0950641,2011-12-04 19:00:00,,"Employee Slips and Falls, Sustains Multiple Injuries","FALL,FRACTURE,INATTENTION,STRUCK AGAINST,CHEST,SHOULDER,HIP,LUNG,PUNCTURE",,,,,,4581,,,,2016-02-08 01:00:05.963944
201496569,0950625,2012-07-11 02:00:00,,Road Worker Struck and Killed by Automobile,"HIGHWAY,CONSTRUCTION,STRUCK BY,AUTOMOBILE,ROAD PAVING",I,,,F,C,1611,X,,,2016-02-08 01:00:05.963944
202648275,0950633,2011-11-01 14:30:00,,Employee Fractures Leg in Fall,"FALL,CONCRETE,FRACTURE,LEG",,,,,,3341,,,,2016-02-08 01:00:05.963944
202521241,0950624,2011-05-29 12:30:00,,"Employee Is Killed When Truck Is Struck by Train,","RAILROAD,STRUCK BY,RAILROAD TRACK,TRUCK,TRAIN",,,,,,0179,X,,,2016-02-08 01:00:05.963944
201881331,0253630,2011-03-26 07:27:00,,Police Officer Is Killed When Struck by Moving Car,"HIGHWAY,HIGHWAY SHOULDER,STRUCK BY,AUTOMOBILE,TRAFFIC CONTROL",,,,,,9221,X,,,2016-02-08 01:00:05.963944
202567707,0420600,2011-10-13 16:00:00,,Employee Dies in Robbery,"WORKPLACE VIOLENCE,GUNSHOT,STRUCK BY,FLYING OBJECT",,,,,,5499,X,,,2016-02-08 01:00:05.963944
200714129,0636900,2011-01-15 08:45:00,,Driver Is Electrocuted by Overhead Power Line,"OVERHEAD POWER LINE,TRUCK,TRUCK DRIVER,DUMP TRUCK,TAILGATE,ELECTROCUTED",,,,,,4212,X,,,2016-02-08 01:00:05.963944
202588224,0950614,2013-01-30 11:55:00,,Employee Fractures Toes When Struck by Pellet Jack,"INDUSTRIAL TRUCK,STRUCK BY,TOE,FRACTURE,NIP POINT,CAUGHT BETWEEN",,,,,,7361,,,,2016-02-08 01:00:05.963944
201077997,0950632,2012-05-15 07:10:00,,Employee Is Injured When a High Pressure Bolt Disengaged,"MECHANIC,HYDRAULIC FLUID,LEAK,LUBRICATING FLUID,BOLT,PRESSURE RELEASE,STRUCK BY,STUCK,FACE",,,,,,7996,,,,2016-02-08 01:00:05.963944
202081691,0453730,2012-09-19 06:15:00,,Employee Injured in Bulldozer Accident,"BULLDOZER,LACERATION,CONTUSION,LADDER,FALL,HOPPER",,,,,,4911,,,,2016-02-08 01:00:05.963944
202637427,0551800,2012-09-18 10:15:00,,Employee Dies after Being Struck by Vehicle,"STRUCK BY,HEALTH CARE FACILITY",I,1,,B,C,1611,X,,,2016-02-08 01:00:05.963944
202655098,0950633,2012-09-21 12:07:00,,Employee Is Found Unresponsive on Restroom Floor,UNCONSCIOUSNESS,,,,,,2052,X,,,2016-02-08 01:00:05.963944
201703311,1054115,2011-07-07 14:30:00,,Employee Is Injured in Atv Roll-Over,"ROLL-OVER,STRUCK AGAINST,LOST CONTROL,SLOPE,ABRASION,CONTUSION",,,,,,9221,,,,2016-02-08 01:00:05.963944
201496080,0950625,2011-07-06 12:30:00,,Farm Laborer Experiences Heat-Related Illness,"AGRICULTURE,HEAT,HEAT EXHAUSTION,HEAT STROKE",,,,,,0761,,,,2016-02-08 01:00:05.963944
201129087,0950613,2012-04-26 09:00:00,,Employee Fractures Femur in Fall on Slippery Floor,"WALKING SURFACE,SLIPPERY SURFACE,WATER,SLIP,LOST BALANCE,FALL,FRACTURE,LEG",,,,,,8731,,,,2016-02-08 01:00:05.963944
202509626,0950622,2012-11-26 15:34:00,,Nurse Fractures Hip in Fall after Being Pushed by Patient,"WORKPLACE VIOLENCE,HEALTH CARE WORKER,FALL,FRACTURE,HIP",,,,,,8361,,,,2016-02-08 01:00:05.963944
202552519,0950631,2011-01-07 14:00:00,,Employee Is Injured in Fall from Backhoe on Trailor,"INDUSTRIAL TRUCK,TRAILER,SLIP,FALL,HEAD,BACKHOE",,,,,,9199,,,,2016-02-08 01:00:05.963944
202531299,0950635,2012-04-24 07:31:00,,Employee's Finger Is Amputated When Caught in Valve Hole,"LOADER,BOLT,PRESS,VALVE,CAUGHT BY,FINGER,AMPUTATED",,,,,,3462,,,,2016-02-08 01:00:05.963944
201860251,0452110,2012-03-02 08:15:00,,Employee Gets Caught in Conveyor,"CONVEYOR,CRUSHED,BELT,CAUGHT BETWEEN",,,,,,3295,X,,,2016-02-08 01:00:05.963944
201614666,1054113,2011-01-23 23:30:00,,Employee Is Shot by Assailant,GUNSHOT,,,,,,9221,,,,2016-02-08 01:00:05.963944
202555249,0950631,2012-08-14 17:45:00,,Employee Falls from Truck Cab Tearing His Shoulder Muscle,"FALL,SHOULDER,TRUCK DRIVER,LOST BALANCE",,,,,,7389,,,,2016-02-08 01:00:05.963944
200075174,0453720,2012-10-02 11:30:00,,"Truck Driver Jumps from Rolling Truck, Suffers Lacerations","TRUCK,TRUCK DRIVER,TRACTOR--TRUCK,LACERATION,LEG,FACE",,,,,,0851,,,,2016-02-08 01:00:05.963944
202457412,0950642,2011-10-24 07:30:00,,"Employee Trips, Falls and Fractures His Tailbone","FALL,TRIPPED,FRACTURE,CASTING",,,,,,3334,,,,2016-02-08 01:00:05.963944
202673406,0950633,2013-01-23 11:30:00,,Employee Fractures Femur in Trip and Fall to the Ground,"WALKING SURFACE,TRIPPED,FALL,FRACTURE,LOST BALANCE",,,,,,8211,,,,2016-02-08 01:00:05.963944
200923043,0355111,2013-01-19 02:08:00,,Employee Suffers Heart Attack,"HEART ATTACK,HEALTH CARE FACILITY",,,,,,7363,X,,,2016-02-08 01:00:05.963944
201881356,0253630,2012-03-18 19:00:00,,Water Treatment Worker Commits Suicide,"WATER,SUICIDE",,,,,,4952,X,,,2016-02-08 01:00:05.963944
202587168,0950614,2011-10-10 10:30:00,,School Secretary Is Injured in Fall,"WALKING SURFACE,FALL,SLIP,TRIPPED,LOST BALANCE,HIP,FRACTURE",,,,,,8211,,,,2016-02-08 01:00:05.963944
202553400,0950631,2011-08-22 09:30:00,,Employee Is Killed by Possible Exposure to Carbon Monoxide,"CARBON MONOXIDE,ASPHYXIATED,LUNG,INHALATION",,,,,,8641,X,,,2016-02-08 01:00:05.963944
201128857,0950613,2011-12-05 14:00:00,,"Employeetrip, Is Struck by Falling Object, Fractures Hip","TRUCK,CRATE,PALLET,FALL,FALLING OBJECT,FRACTURE,HIP,STRUCK BY",,,,,,4212,,,,2016-02-08 01:00:05.963944
200084077,0112000,2012-02-22 17:45:00,,Two Supervisors Are Shot by Employee,"MAINTENANCE,CLEANING,GUNSHOT,WORKPLACE VIOLENCE,HEALTH CARE FACILITY",,,,,,8069,,,,2016-02-08 01:00:05.963944
200084077,0112000,2012-02-22 17:45:00,,Two Supervisors Are Shot by Employee,"MAINTENANCE,CLEANING,GUNSHOT,WORKPLACE VIOLENCE,HEALTH CARE FACILITY",,,,,,8069,,,,2016-02-08 01:00:05.963944
202522488,0950624,2012-04-14 14:00:00,,Employee Crushes Finger in Hydraulic Log Splitter,"STRUCK BY,LOG,HYDRAULIC TOOL,FINGER,CRUSHED,CONTUSION",,,,,,0172,,,,2016-02-08 01:00:05.963944
170786289,0950621,2012-03-05 12:45:00,,Employee Cuts the Tip Off the Middle Finger with a Saw Blade,"SAW,BLADE,FINGER,LACERATION,AMPUTATED",B,2,,C,A,1522,,,,2016-02-08 01:00:05.963944
201354172,0419700,2011-04-14 10:00:00,,Two Employees Fall from Extension Ladder on Scaffold,"FALL,FALL PROTECTION,SCAFFOLD,EXTENSION LADDER,CONCRETE,HEAD,ARM,LEG",B,2,21,A,B,1721,X,,,2016-02-08 01:00:05.963944
201354172,0419700,2011-04-14 10:00:00,,Two Employees Fall from Extension Ladder on Scaffold,"FALL,FALL PROTECTION,SCAFFOLD,EXTENSION LADDER,CONCRETE,HEAD,ARM,LEG",B,2,21,A,B,1721,X,,,2016-02-08 01:00:05.963944
202493250,0950621,2012-06-13 11:30:00,,"Painter Falls from Bucket, Fractures Wrist","FALL,FRACTURE,WRIST,PAINTER,MAINTENANCE,CONSTRUCTION",,,,,,3479,,,,2016-02-08 01:00:05.963944
200922946,0355112,2013-02-22 14:15:00,,"Employee Is Found at His Desk Unreponsive, Pronouced Dead",UNCONSCIOUSNESS,,,,,,7389,X,,,2016-02-08 01:00:05.963944
202587531,0950614,2012-06-20 08:00:00,,Employee Amputates Thumb in Lawn Mower,"AMPUTATED,THUMB,LAWN MOWER,GUARD,WORK RULES",,,,,,7997,,,,2016-02-08 01:00:05.963944
202633624,0950633,2011-04-08 11:45:00,,Employee's Finger Is Lacerated by Hedge Trimmer,"LACERATION,FINGER,TREE TRIMMING",,,,,,8211,,,,2016-02-08 01:00:05.963944
202492641,0950621,2011-09-20 11:30:00,,Employee Injured in Fall from Utility Pole,"FALL,POWER LINE WORKER,FRACTURE,CONCUSSION,RIB",,,,,,4939,,,,2016-02-08 01:00:05.963944
201077070,0950632,2011-08-11 09:00:00,,Employee Is Injured after Jumping Off Trailer,"TRAILER TRUCK,INDUSTRIAL TRUCK,PALLET,UNSTABLE LOAD,FRACTURE,HIP,ELBOW",,,,,,7363,,,,2016-02-08 01:00:05.963944
201129335,0950613,2012-09-22 05:42:00,,Employee Is Killed in Vehicle Crash,"LOST CONTROL,VEHICLE,COLLISION",,,,,,4581,X,,,2016-02-08 01:00:05.963944
202567640,0420600,2011-08-07 09:15:00,,"Three Employees Were Injured in Explosion, One Dies",EXPLOSION,F,1,25,E,C,3677,X,,,2016-02-08 01:00:05.963944
202567640,0420600,2011-08-07 09:15:00,,"Three Employees Were Injured in Explosion, One Dies",EXPLOSION,F,1,25,E,C,3677,X,,,2016-02-08 01:00:05.963944
202567640,0420600,2011-08-07 09:15:00,,"Three Employees Were Injured in Explosion, One Dies",EXPLOSION,F,1,25,E,C,3677,X,,,2016-02-08 01:00:05.963944
201024197,0950615,2012-05-20 14:15:00,,"Employee Is Struck by Light Frame, Injures Eye","EYE,STRUCK BY,BALLAST--LIGHTING,HEAD",,,,,,8062,,,,2016-02-08 01:00:05.963944
202509451,0950622,2012-08-29 07:00:00,,Worker Injured in Equipment Rollover,"INDUSTRIAL TRUCK,DOCK,RAMP,DRIVER,ROLL-OVER,FRACTURE,NECK,HAND,LACERATION,SEAT BELT",,,,,,5261,,,,2016-02-08 01:00:05.963944
202674065,0352410,2012-06-14 09:30:00,,Employee Is Injured When Struck in Head by Extension Bar,"SLIP,STRUCK BY,HEAD,FRACTURE,SHOCK",,,,,,7699,,,,2016-02-08 01:00:05.963944
202045357,0155010,2011-08-28 13:30:00,,Employee Drowns in Raging River During a Hurricane,"RIVER,HIGH WIND,LIGHTNING,WATER,FALL,DROWN",,,,,,4941,X,,,2016-02-08 01:00:05.963944
202561486,0950411,2012-06-19 16:00:00,,Worker Pouring Concrete Dies of Heat Stress,"CONSTRUCTION,CONCRETE,POURING,HEAT",K,,8,A,A,1542,X,,,2016-02-08 01:00:05.963944
200375970,0454510,2012-03-05 20:20:00,,Employee Suffers Second Degree Burns from Fire,"BURN,FIRE,EXPLOSION,PPE,GLOVE",,,,,,4931,,,,2016-02-08 01:00:05.963944
200375970,0454510,2012-03-05 20:20:00,,Employee Suffers Second Degree Burns from Fire,"BURN,FIRE,EXPLOSION,PPE,GLOVE",,,,,,4931,,,,2016-02-08 01:00:05.963944
202014817,0216000,2011-07-12 14:00:00,,"Employee Suffers Heart Attack, Later Dies","HEART,HEART ATTACK,CARDIAC ARREST,MAINTENANCE,LADDER,UNCONSCIOUSNESS",,,,,,6512,X,,,2016-02-08 01:00:05.963944
202081089,0453730,2011-07-25 11:30:00,,Employee Is Injured in Stairway Fall,"CONSTRUCTION,FALL,STAIR,STAIR LANDING,CONTUSION,ABRASION",C,4,,G,A,1742,,,,2016-02-08 01:00:05.963944
312666050,0950636,2011-01-21 07:15:00,,"Employee Struck by Metal Piece, Sustains Cornea Laceration","STRUCK BY,FLYING OBJECT,METAL STRIP,LACERATION,EYE,PPE",,,,,,2834,,,,2016-02-08 01:00:05.963944
200691087,0112600,2011-09-21 12:40:00,,Employee Dies in Fall Off Ladder,"FALL,LADDER,EXTENSION LADDER",,,,,,9999,X,,,2016-02-08 01:00:05.963944
170627889,0950621,2012-01-12 08:15:00,,Employee Decapitated by Chipper Accident,"DECAPITATED,NECK,HEAD,CHIPPER",,,,,,0783,X,,,2016-02-08 01:00:05.963944
202491668,0950621,2011-03-06 12:00:00,,Employee's Thigh Becomes Infected with M R S A,"FIREFIGHTER,INFECTION,THIGH,EMERGENCY RESPONSE",,,,,,9224,,,,2016-02-08 01:00:05.963944
171044878,0950621,2011-12-30 15:45:00,,"Employee Suffers Stroke, Later Dies",LADDER,,,,,,8661,X,,,2016-02-08 01:00:05.963944
202478426,0950644,2012-05-18 11:45:00,,Employee Is Struck by Drill Kickback Lacerating Ear,"ELECTRICAL WORK,CONSTRUCTION,LACERATION,CONTUSION,EAR,NECK",D,1,,A,A,1731,,,,2016-02-08 01:00:05.963944
200272292,0524500,2011-05-09 09:25:00,,Employee Dies When Struck by Skid-Steer,"STRUCK BY,RUN OVER,FRACTURE,SKIDDER,INATTENTION,OBSTRUCTED VIEW",,,,,,4212,,,,2016-02-08 01:00:05.963944
202586608,0950614,2011-02-02 21:42:00,,Worker Is Not Injured When Foot Is Caught Between Pallets,"DELIVERY WORK,CAUGHT BETWEEN,PALLET,FOOT",,,,,,4213,,,,2016-02-08 01:00:05.963944
202554705,0950631,2012-04-20 04:40:00,,Employee Is Injured in Fall from Ladder,"CLEANING,ROOF,EXTENSION LADDER,LADDER,FALL,CONCRETE,FRACTURE,CONTUSION,LEG,FOREHEAD",,,,,,7996,,,,2016-02-08 01:00:05.963944
202543542,0950641,2011-10-21 14:00:00,,Employee's Finger Is Lacerated While Hanging Clothes,"CLOTHING,TEXTILE PRODUCTION,FINGER,LACERATION,INFECTION",,,,,,2339,,,,2016-02-08 01:00:05.963944
202634911,0950612,2011-03-22 12:00:00,,Employee's Finger Is Amputated by Table Saw,"SAW,TABLE SAW,ROTATING KNIFE,KICK BACK,FINGER,AMPUTATED",A,2,24,B,B,1521,,,,2016-02-08 01:00:05.963944
202220794,0111100,2011-04-19 16:20:00,,Tree Feller Is Killed When Crushed Between Tree and Skidder,"TREE,TREE FELLING,CRUSHED,CAUGHT BETWEEN,SKIDDER,FRACTURE",,,,,,2411,X,,,2016-02-08 01:00:05.963944
202561502,0950411,2012-06-20 08:00:00,,Employee Is Struck by Boom on Tow Truck and Killed,"AUTOMOBILE,AUTOMOTIVE REPAIR,STRUCK BY,BOOM TRUCK,TOW TRUCK",,,,,,7538,X,,,2016-02-08 01:00:05.963944
200776276,0134000,2011-01-29 10:00:00,,Homeless Shelter Worker Is Killed by Agitated Client,"KNIFE,LACERATION,NECK,WORKPLACE VIOLENCE",,,,,,8399,X,,,2016-02-08 01:00:05.963944
202654125,0950612,2012-12-19 08:30:00,,"Employee Is Pinned by Tractor, Fractures Legs","TRACTOR,PINNED,FRACTURE,LEG,VEHICLE IN GEAR,BACKING UP",,,,,,7361,,,,2016-02-08 01:00:05.963944
202587770,0950614,2012-09-06 15:23:00,,Employee Burned in Cleaning Accident,"BURN,LEG,HEALTH CARE FACILITY,FOOT,HOSE,WATER",,,,,,7361,,,,2016-02-08 01:00:05.963944
200359362,0453710,2011-06-22 08:00:00,,Employee Is Killed in Fall Through Tornado Damaged Roof,"ROOF,ROOF COLLAPSE,FALL",C,1,20,C,C,1542,X,,,2016-02-08 01:00:05.963944
202673463,0950633,2012-06-04 12:15:00,,Worker Slips on Condensation on Floor and Injures Back,"FOOD PREPARATION,MANUAL MAT HANDLING,WALKING SURFACE,SLIPPERY SURFACE,LOST BALANCE,BACK,BACK PAIN,LEG",,,,,,8211,,,,2016-02-08 01:00:05.963944
200626562,0454726,2012-06-22 09:00:00,,Employee Found Unconscious Dies,"AUTOMOTIVE REPAIR,UNCONSCIOUSNESS,CPR,CARDIOVASC SYSTEM,EMERGENCY RESPONSE,CARDIAC ARREST",,,,,,7538,X,,,2016-02-08 01:00:05.963944
202674602,0950621,2012-10-15 08:48:00,,"Employee Is Run over by Tractor Trailer, Suffers Fractures","MIGRANT FARM WORKER,FRACTURE,TRACTOR,TRAILER,RUN OVER",,,,,,0761,,,,2016-02-08 01:00:05.963944
201381399,0214500,2011-09-20 14:20:00,,Employee Dies after Falling Into a Meat Mixer,"MIXER,FALL,CLEANING",,,,,,2013,X,,,2016-02-08 01:00:05.963944
202655247,0950633,2012-03-13 19:15:00,,Employee Struck by Falling Pallet,"PALLET,LEG,INFECTION,STRUCK BY,STRUCK AGAINST",,,,,,5941,,,,2016-02-08 01:00:05.963944
200714236,0636900,2011-09-09 09:05:00,,Employee Falls from Tree and Dies,"TREE TRIMMING,TREE,SLIP,LOST BALANCE,FALL,FALL PROTECTION,HEAD",,,,,,0783,X,,,2016-02-08 01:00:05.963944
200785467,0626300,2011-07-28 22:35:00,,Employee Dies of Congestive Heart Failure,"HEAT,HEART ATTACK,UNCONSCIOUSNESS",,,,,,5012,X,,,2016-02-08 01:00:05.963944
202491049,0950621,2011-01-11 06:00:00,,Employee Dies Due to Natural Causes,"FIREFIGHTER,HEART ATTACK,CARDIOVASC DISEASE,CARDIOVASC SYSTEM",,,,,,9224,X,,,2016-02-08 01:00:05.963944
202478004,0950636,2011-11-18 11:00:00,,Employee Gets Finger Laceration by Door Clamp,"FINGER,LACERATION,DOOR",,,,,,2541,,,,2016-02-08 01:00:05.963944
200999100,0551800,2011-08-12 15:00:00,,Employee Suffers Heart Attack in Trench,"HEART ATTACK,TRENCH,UNCONSCIOUSNESS,ELECTRICAL",A,,,A,E,1629,X,,,2016-02-08 01:00:05.963944
202478350,0950644,2012-05-01 17:00:00,,Employee Fractures Leg When Cabinet Falls on the Leg,"ELECTRICAL WORK,FRACTURE,OFF LOADING,LEG",Q,1,5,A,E,1731,,,,2016-02-08 01:00:05.963944
202587739,0950614,2012-06-08 20:18:00,,Employee's Finger Is Injured When Pinched in Door Jam,"DOOR,CAUGHT BETWEEN,CAUGHT BY,HIGH WIND,NIP POINT,FINGER,LACERATION",,,,,,4491,,,,2016-02-08 01:00:05.963944
